TramJourneyID,TravelTimeMinutes,Line,Direction,hour_of_day,ServiceDay,Period
BRI_PAR45_2020_02_24,53.0,Green,Inbound to,16,2020-02-24,Midday
BRI_PAR45_2020_02_25,51.0,Green,Inbound to,16,2020-02-25,Midday
BRI_PAR45_2020_02_26,50.983333333333334,Green,Inbound to,19,2020-02-26,Evening
BRI_PAR45_2020_02_27,56.03333333333333,Green,Inbound to,19,2020-02-27,Evening
BRI_PAR45_2020_02_28,52.983333333333334,Green,Inbound to,18,2020-02-28,Evening
BRI_PAR45_2020_03_02,50.983333333333334,Green,Inbound to,16,2020-03-02,Midday
BRI_PAR45_2020_03_03,50.96666666666667,Green,Inbound to,19,2020-03-03,Evening
BRI_PAR45_2020_03_04,48.96666666666667,Green,Inbound to,19,2020-03-04,Evening
BRI_PAR45_2020_03_05,52.96666666666667,Green,Inbound to,17,2020-03-05,Evening
BRI_PAR45_2020_03_06,55.96666666666667,Green,Inbound to,18,2020-03-06,Evening
BRI_PAR45_2020_03_07,51.96666666666667,Green,Inbound to,20,2020-03-07,Evening
BRI_PAR45_2020_03_09,50.983333333333334,Green,Inbound to,18,2020-03-09,Evening
BRI_PAR45_2020_03_10,51.0,Green,Inbound to,19,2020-03-10,Evening
BRI_PAR45_2020_03_11,48.983333333333334,Green,Inbound to,15,2020-03-11,Midday
BRI_PAR45_2020_03_12,58.0,Green,Inbound to,17,2020-03-12,Evening
BRI_PAR45_2020_03_13,52.983333333333334,Green,Inbound to,17,2020-03-13,Evening
BRI_PAR45_2020_03_14,49.0,Green,Inbound to,19,2020-03-14,Evening
BRI_PAR45_2020_03_16,50.0,Green,Inbound to,18,2020-03-16,Evening
BRI_PAR45_2020_03_18,55.983333333333334,Green,Inbound to,16,2020-03-18,Midday
BRI_PAR45_2020_03_19,52.0,Green,Inbound to,16,2020-03-19,Midday
BRI_PAR45_2020_03_20,52.983333333333334,Green,Inbound to,17,2020-03-20,Evening
BRI_PAR46_2020_01_20,46.96666666666667,Green,Inbound to,18,2020-01-20,Evening
BRI_PAR46_2020_01_21,47.916666666666664,Green,Inbound to,18,2020-01-21,Evening
BRI_PAR46_2020_01_22,51.96666666666667,Green,Inbound to,17,2020-01-22,Evening
BRI_PAR46_2020_01_23,54.0,Green,Inbound to,17,2020-01-23,Evening
BRI_PAR46_2020_01_24,53.0,Green,Inbound to,16,2020-01-24,Midday
BRI_PAR46_2020_01_25,50.96666666666667,Green,Inbound to,19,2020-01-25,Evening
BRI_PAR46_2020_01_27,48.95,Green,Inbound to,18,2020-01-27,Evening
BRI_PAR46_2020_01_28,52.0,Green,Inbound to,18,2020-01-28,Evening
BRI_PAR46_2020_01_29,50.0,Green,Inbound to,18,2020-01-29,Evening
BRI_PAR46_2020_01_30,53.96666666666667,Green,Inbound to,17,2020-01-30,Evening
BRI_PAR46_2020_01_31,52.96666666666667,Green,Inbound to,18,2020-01-31,Evening
BRI_PAR46_2020_02_01,53.983333333333334,Green,Inbound to,20,2020-02-01,Evening
BRI_PAR46_2020_02_03,52.983333333333334,Green,Inbound to,16,2020-02-03,Midday
BRI_PAR46_2020_02_04,54.96666666666667,Green,Inbound to,16,2020-02-04,Midday
BRI_PAR46_2020_02_05,53.96666666666667,Green,Inbound to,18,2020-02-05,Evening
BRI_PAR46_2020_02_06,53.96666666666667,Green,Inbound to,16,2020-02-06,Midday
BRI_PAR46_2020_02_07,56.96666666666667,Green,Inbound to,16,2020-02-07,Midday
BRI_PAR46_2020_02_08,51.96666666666667,Green,Inbound to,19,2020-02-08,Evening
BRI_PAR46_2020_02_10,47.983333333333334,Green,Inbound to,18,2020-02-10,Evening
BRI_PAR46_2020_02_12,53.016666666666666,Green,Inbound to,18,2020-02-12,Evening
BRI_PAR46_2020_02_13,52.95,Green,Inbound to,18,2020-02-13,Evening
BRI_PAR46_2020_02_14,50.96666666666667,Green,Inbound to,19,2020-02-14,Evening
BRI_PAR46_2020_02_15,50.983333333333334,Green,Inbound to,19,2020-02-15,Evening
BRI_PAR46_2020_02_17,53.983333333333334,Green,Inbound to,16,2020-02-17,Midday
BRI_PAR46_2020_02_18,48.983333333333334,Green,Inbound to,18,2020-02-18,Evening
BRI_PAR46_2020_02_19,54.05,Green,Inbound to,16,2020-02-19,Midday
BRI_PAR46_2020_02_20,53.43333333333333,Green,Inbound to,18,2020-02-20,Evening
BRI_PAR46_2020_02_21,51.983333333333334,Green,Inbound to,16,2020-02-21,Midday
BRI_PAR46_2020_02_22,50.96666666666667,Green,Inbound to,19,2020-02-22,Evening
BRI_PAR46_2020_02_24,53.983333333333334,Green,Inbound to,17,2020-02-24,Evening
BRI_PAR46_2020_02_25,55.05,Green,Inbound to,17,2020-02-25,Evening
BRI_PAR46_2020_02_26,47.93333333333334,Green,Inbound to,20,2020-02-26,Evening
BRI_PAR46_2020_02_27,50.983333333333334,Green,Inbound to,19,2020-02-27,Evening
BRI_PAR46_2020_02_28,51.96666666666667,Green,Inbound to,18,2020-02-28,Evening
BRI_PAR46_2020_03_02,53.0,Green,Inbound to,16,2020-03-02,Midday
BRI_PAR46_2020_03_03,49.983333333333334,Green,Inbound to,19,2020-03-03,Evening
BRI_PAR46_2020_03_04,49.96666666666667,Green,Inbound to,19,2020-03-04,Evening
BRI_PAR46_2020_03_05,51.95,Green,Inbound to,17,2020-03-05,Evening
BRI_PAR46_2020_03_06,50.916666666666664,Green,Inbound to,18,2020-03-06,Evening
BRI_PAR46_2020_03_07,51.016666666666666,Green,Inbound to,21,2020-03-07,Night
BRI_PAR46_2020_03_09,51.96666666666667,Green,Inbound to,18,2020-03-09,Evening
BRI_PAR46_2020_03_10,53.016666666666666,Green,Inbound to,19,2020-03-10,Evening
BRI_PAR46_2020_03_11,50.0,Green,Inbound to,15,2020-03-11,Midday
BRI_PAR46_2020_03_12,50.949999999999996,Green,Inbound to,18,2020-03-12,Evening
BRI_PAR46_2020_03_13,53.0,Green,Inbound to,17,2020-03-13,Evening
BRI_PAR46_2020_03_14,49.983333333333334,Green,Inbound to,19,2020-03-14,Evening
BRI_PAR46_2020_03_16,48.96666666666667,Green,Inbound to,19,2020-03-16,Evening
BRI_PAR46_2020_03_18,52.983333333333334,Green,Inbound to,16,2020-03-18,Midday
BRI_PAR46_2020_03_19,51.983333333333334,Green,Inbound to,18,2020-03-19,Evening
BRI_PAR46_2020_03_20,48.96666666666667,Green,Inbound to,18,2020-03-20,Evening
BRI_PAR47_2020_01_20,48.96666666666667,Green,Inbound to,18,2020-01-20,Evening
BRI_PAR47_2020_01_21,50.0,Green,Inbound to,18,2020-01-21,Evening
BRI_PAR47_2020_01_22,52.96666666666667,Green,Inbound to,18,2020-01-22,Evening
BRI_PAR47_2020_01_23,50.983333333333334,Green,Inbound to,17,2020-01-23,Evening
BRI_PAR47_2020_01_24,54.93333333333334,Green,Inbound to,17,2020-01-24,Evening
BRI_PAR47_2020_01_25,50.96666666666667,Green,Inbound to,20,2020-01-25,Evening
BRI_PAR47_2020_01_27,50.983333333333334,Green,Inbound to,19,2020-01-27,Evening
BRI_PAR47_2020_01_28,48.916666666666664,Green,Inbound to,18,2020-01-28,Evening
BRI_PAR47_2020_01_29,52.0,Green,Inbound to,18,2020-01-29,Evening
BRI_PAR47_2020_01_30,47.983333333333334,Green,Inbound to,18,2020-01-30,Evening
BRI_PAR47_2020_01_31,50.96666666666667,Green,Inbound to,18,2020-01-31,Evening
BRI_PAR47_2020_02_01,50.983333333333334,Green,Inbound to,20,2020-02-01,Evening
BRI_PAR47_2020_02_03,50.983333333333334,Green,Inbound to,16,2020-02-03,Midday
BRI_PAR47_2020_02_04,51.96666666666667,Green,Inbound to,16,2020-02-04,Midday
BRI_PAR47_2020_02_05,48.96666666666667,Green,Inbound to,18,2020-02-05,Evening
BRI_PAR47_2020_02_06,53.03333333333333,Green,Inbound to,18,2020-02-06,Evening
BRI_PAR47_2020_02_07,54.96666666666667,Green,Inbound to,17,2020-02-07,Evening
BRI_PAR47_2020_02_08,51.0,Green,Inbound to,19,2020-02-08,Evening
BRI_PAR47_2020_02_10,48.96666666666667,Green,Inbound to,19,2020-02-10,Evening
BRI_PAR47_2020_02_12,48.96666666666667,Green,Inbound to,18,2020-02-12,Evening
BRI_PAR47_2020_02_13,47.96666666666667,Green,Inbound to,18,2020-02-13,Evening
BRI_PAR47_2020_02_14,51.96666666666667,Green,Inbound to,19,2020-02-14,Evening
BRI_PAR47_2020_02_15,51.96666666666667,Green,Inbound to,20,2020-02-15,Evening
BRI_PAR47_2020_02_17,51.983333333333334,Green,Inbound to,16,2020-02-17,Midday
BRI_PAR47_2020_02_18,55.95,Green,Inbound to,19,2020-02-18,Evening
BRI_PAR47_2020_02_19,55.03333333333333,Green,Inbound to,17,2020-02-19,Evening
BRI_PAR47_2020_02_20,53.4,Green,Inbound to,18,2020-02-20,Evening
BRI_PAR47_2020_02_21,52.983333333333334,Green,Inbound to,17,2020-02-21,Evening
BRI_PAR47_2020_02_22,48.983333333333334,Green,Inbound to,19,2020-02-22,Evening
BRI_PAR47_2020_02_24,50.983333333333334,Green,Inbound to,17,2020-02-24,Evening
BRI_PAR47_2020_02_25,53.016666666666666,Green,Inbound to,17,2020-02-25,Evening
BRI_PAR47_2020_02_26,50.983333333333334,Green,Inbound to,20,2020-02-26,Evening
BRI_PAR47_2020_02_27,50.916666666666664,Green,Inbound to,19,2020-02-27,Evening
BRI_PAR47_2020_02_28,53.0,Green,Inbound to,18,2020-02-28,Evening
BRI_PAR47_2020_03_02,50.95,Green,Inbound to,17,2020-03-02,Evening
BRI_PAR47_2020_03_03,49.016666666666666,Green,Inbound to,19,2020-03-03,Evening
BRI_PAR47_2020_03_04,46.96666666666667,Green,Inbound to,19,2020-03-04,Evening
BRI_PAR47_2020_03_05,51.95,Green,Inbound to,18,2020-03-05,Evening
BRI_PAR47_2020_03_06,50.983333333333334,Green,Inbound to,19,2020-03-06,Evening
BRI_PAR47_2020_03_09,47.96666666666667,Green,Inbound to,18,2020-03-09,Evening
BRI_PAR47_2020_03_10,53.06666666666666,Green,Inbound to,19,2020-03-10,Evening
BRI_PAR47_2020_03_11,50.9,Green,Inbound to,16,2020-03-11,Midday
BRI_PAR47_2020_03_12,51.0,Green,Inbound to,18,2020-03-12,Evening
BRI_PAR47_2020_03_13,50.916666666666664,Green,Inbound to,18,2020-03-13,Evening
BRI_PAR47_2020_03_14,49.0,Green,Inbound to,20,2020-03-14,Evening
BRI_PAR47_2020_03_16,49.983333333333334,Green,Inbound to,19,2020-03-16,Evening
BRI_PAR47_2020_03_18,49.983333333333334,Green,Inbound to,17,2020-03-18,Evening
BRI_PAR47_2020_03_19,48.983333333333334,Green,Inbound to,18,2020-03-19,Evening
BRI_PAR47_2020_03_20,46.96666666666667,Green,Inbound to,18,2020-03-20,Evening
BRI_PAR48_2020_01_20,49.983333333333334,Green,Inbound to,18,2020-01-20,Evening
BRI_PAR48_2020_01_21,48.95,Green,Inbound to,18,2020-01-21,Evening
BRI_PAR48_2020_01_22,51.95,Green,Inbound to,18,2020-01-22,Evening
BRI_PAR48_2020_01_23,51.0,Green,Inbound to,18,2020-01-23,Evening
BRI_PAR48_2020_01_24,54.95,Green,Inbound to,18,2020-01-24,Evening
BRI_PAR48_2020_01_25,50.96666666666667,Green,Inbound to,20,2020-01-25,Evening
BRI_PAR48_2020_01_27,47.0,Green,Inbound to,19,2020-01-27,Evening
BRI_PAR48_2020_01_28,51.983333333333334,Green,Inbound to,18,2020-01-28,Evening
BRI_PAR48_2020_01_29,49.0,Green,Inbound to,19,2020-01-29,Evening
BRI_PAR48_2020_01_30,53.96666666666667,Green,Inbound to,18,2020-01-30,Evening
BRI_PAR48_2020_01_31,46.96666666666667,Green,Inbound to,19,2020-01-31,Evening
BRI_PAR48_2020_02_01,50.0,Green,Inbound to,20,2020-02-01,Evening
BRI_PAR48_2020_02_03,53.93333333333334,Green,Inbound to,16,2020-02-03,Midday
BRI_PAR48_2020_02_04,50.96666666666667,Green,Inbound to,17,2020-02-04,Evening
BRI_PAR48_2020_02_05,50.96666666666667,Green,Inbound to,18,2020-02-05,Evening
BRI_PAR48_2020_02_06,54.016666666666666,Green,Inbound to,18,2020-02-06,Evening
BRI_PAR48_2020_02_07,54.983333333333334,Green,Inbound to,18,2020-02-07,Evening
BRI_PAR48_2020_02_08,48.983333333333334,Green,Inbound to,20,2020-02-08,Evening
BRI_PAR48_2020_02_10,49.96666666666667,Green,Inbound to,19,2020-02-10,Evening
BRI_PAR48_2020_02_12,52.96666666666667,Green,Inbound to,18,2020-02-12,Evening
BRI_PAR48_2020_02_13,52.0,Green,Inbound to,19,2020-02-13,Evening
BRI_PAR48_2020_02_14,49.95,Green,Inbound to,20,2020-02-14,Evening
BRI_PAR48_2020_02_15,49.016666666666666,Green,Inbound to,20,2020-02-15,Evening
BRI_PAR48_2020_02_17,52.96666666666667,Green,Inbound to,16,2020-02-17,Midday
BRI_PAR48_2020_02_18,53.0,Green,Inbound to,19,2020-02-18,Evening
BRI_PAR48_2020_02_19,52.916666666666664,Green,Inbound to,17,2020-02-19,Evening
BRI_PAR48_2020_02_20,51.03333333333333,Green,Inbound to,18,2020-02-20,Evening
BRI_PAR48_2020_02_21,57.96666666666667,Green,Inbound to,18,2020-02-21,Evening
BRI_PAR48_2020_02_22,48.96666666666667,Green,Inbound to,19,2020-02-22,Evening
BRI_PAR48_2020_02_24,48.95,Green,Inbound to,18,2020-02-24,Evening
BRI_PAR48_2020_02_25,51.016666666666666,Green,Inbound to,18,2020-02-25,Evening
BRI_PAR48_2020_02_26,48.96666666666667,Green,Inbound to,20,2020-02-26,Evening
BRI_PAR48_2020_02_27,49.96666666666667,Green,Inbound to,20,2020-02-27,Evening
BRI_PAR48_2020_02_28,53.96666666666667,Green,Inbound to,18,2020-02-28,Evening
BRI_PAR48_2020_03_02,53.1,Green,Inbound to,18,2020-03-02,Evening
BRI_PAR48_2020_03_03,47.96666666666667,Green,Inbound to,20,2020-03-03,Evening
BRI_PAR48_2020_03_04,47.96666666666667,Green,Inbound to,19,2020-03-04,Evening
BRI_PAR48_2020_03_05,51.95,Green,Inbound to,18,2020-03-05,Evening
BRI_PAR48_2020_03_06,48.983333333333334,Green,Inbound to,19,2020-03-06,Evening
BRI_PAR48_2020_03_09,49.96666666666667,Green,Inbound to,19,2020-03-09,Evening
BRI_PAR48_2020_03_10,49.016666666666666,Green,Inbound to,20,2020-03-10,Evening
BRI_PAR48_2020_03_11,52.916666666666664,Green,Inbound to,16,2020-03-11,Midday
BRI_PAR48_2020_03_12,53.983333333333334,Green,Inbound to,18,2020-03-12,Evening
BRI_PAR48_2020_03_13,48.95,Green,Inbound to,18,2020-03-13,Evening
BRI_PAR48_2020_03_14,48.983333333333334,Green,Inbound to,20,2020-03-14,Evening
BRI_PAR48_2020_03_16,50.96666666666667,Green,Inbound to,19,2020-03-16,Evening
BRI_PAR48_2020_03_18,51.016666666666666,Green,Inbound to,18,2020-03-18,Evening
BRI_PAR48_2020_03_19,48.96666666666667,Green,Inbound to,18,2020-03-19,Evening
BRI_PAR48_2020_03_20,47.96666666666667,Green,Inbound to,18,2020-03-20,Evening
BRI_PAR49_2020_01_20,50.96666666666667,Green,Inbound to,19,2020-01-20,Evening
BRI_PAR49_2020_01_21,48.95,Green,Inbound to,19,2020-01-21,Evening
BRI_PAR49_2020_01_22,51.96666666666667,Green,Inbound to,18,2020-01-22,Evening
BRI_PAR49_2020_01_23,52.96666666666667,Green,Inbound to,18,2020-01-23,Evening
BRI_PAR49_2020_01_24,51.95,Green,Inbound to,18,2020-01-24,Evening
BRI_PAR49_2020_01_25,49.96666666666667,Green,Inbound to,20,2020-01-25,Evening
BRI_PAR49_2020_01_27,49.95,Green,Inbound to,19,2020-01-27,Evening
BRI_PAR49_2020_01_28,48.95,Green,Inbound to,18,2020-01-28,Evening
BRI_PAR49_2020_01_29,46.96666666666667,Green,Inbound to,19,2020-01-29,Evening
BRI_PAR49_2020_01_30,50.983333333333334,Green,Inbound to,19,2020-01-30,Evening
BRI_PAR49_2020_01_31,50.96666666666667,Green,Inbound to,19,2020-01-31,Evening
BRI_PAR49_2020_02_01,52.983333333333334,Green,Inbound to,20,2020-02-01,Evening
BRI_PAR49_2020_02_03,50.96666666666667,Green,Inbound to,17,2020-02-03,Evening
BRI_PAR49_2020_02_04,53.016666666666666,Green,Inbound to,18,2020-02-04,Evening
BRI_PAR49_2020_02_05,49.0,Green,Inbound to,19,2020-02-05,Evening
BRI_PAR49_2020_02_06,50.983333333333334,Green,Inbound to,18,2020-02-06,Evening
BRI_PAR49_2020_02_07,53.983333333333334,Green,Inbound to,18,2020-02-07,Evening
BRI_PAR49_2020_02_08,49.016666666666666,Green,Inbound to,20,2020-02-08,Evening
BRI_PAR49_2020_02_10,47.983333333333334,Green,Inbound to,19,2020-02-10,Evening
BRI_PAR49_2020_02_12,48.96666666666667,Green,Inbound to,18,2020-02-12,Evening
BRI_PAR49_2020_02_13,52.0,Green,Inbound to,19,2020-02-13,Evening
BRI_PAR49_2020_02_14,49.96666666666667,Green,Inbound to,20,2020-02-14,Evening
BRI_PAR49_2020_02_15,53.93333333333333,Green,Inbound to,20,2020-02-15,Evening
BRI_PAR49_2020_02_17,48.983333333333334,Green,Inbound to,17,2020-02-17,Evening
BRI_PAR49_2020_02_18,51.93333333333333,Green,Inbound to,19,2020-02-18,Evening
BRI_PAR49_2020_02_19,50.95,Green,Inbound to,18,2020-02-19,Evening
BRI_PAR49_2020_02_20,53.38333333333333,Green,Inbound to,18,2020-02-20,Evening
BRI_PAR49_2020_02_21,55.96666666666667,Green,Inbound to,18,2020-02-21,Evening
BRI_PAR49_2020_02_22,52.96666666666667,Green,Inbound to,20,2020-02-22,Evening
BRI_PAR49_2020_02_24,49.95,Green,Inbound to,18,2020-02-24,Evening
BRI_PAR49_2020_02_25,48.95,Green,Inbound to,18,2020-02-25,Evening
BRI_PAR49_2020_02_26,48.983333333333334,Green,Inbound to,20,2020-02-26,Evening
BRI_PAR49_2020_02_27,48.96666666666667,Green,Inbound to,20,2020-02-27,Evening
BRI_PAR49_2020_02_28,54.983333333333334,Green,Inbound to,19,2020-02-28,Evening
BRI_PAR49_2020_03_02,49.06666666666667,Green,Inbound to,18,2020-03-02,Evening
BRI_PAR49_2020_03_03,50.96666666666667,Green,Inbound to,20,2020-03-03,Evening
BRI_PAR49_2020_03_04,50.93333333333334,Green,Inbound to,19,2020-03-04,Evening
BRI_PAR49_2020_03_05,51.96666666666667,Green,Inbound to,18,2020-03-05,Evening
BRI_PAR49_2020_03_06,47.96666666666667,Green,Inbound to,19,2020-03-06,Evening
BRI_PAR49_2020_03_09,48.983333333333334,Green,Inbound to,19,2020-03-09,Evening
BRI_PAR49_2020_03_10,47.983333333333334,Green,Inbound to,20,2020-03-10,Evening
BRI_PAR49_2020_03_11,51.983333333333334,Green,Inbound to,16,2020-03-11,Midday
BRI_PAR49_2020_03_12,51.0,Green,Inbound to,18,2020-03-12,Evening
BRI_PAR49_2020_03_13,50.95,Green,Inbound to,18,2020-03-13,Evening
BRI_PAR49_2020_03_14,50.983333333333334,Green,Inbound to,20,2020-03-14,Evening
BRI_PAR49_2020_03_16,46.983333333333334,Green,Inbound to,20,2020-03-16,Evening
BRI_PAR49_2020_03_18,48.0,Green,Inbound to,18,2020-03-18,Evening
BRI_PAR49_2020_03_19,48.983333333333334,Green,Inbound to,18,2020-03-19,Evening
BRI_PAR49_2020_03_20,50.983333333333334,Green,Inbound to,18,2020-03-20,Evening
BRI_PAR50_2020_01_20,47.96666666666667,Green,Inbound to,19,2020-01-20,Evening
BRI_PAR50_2020_01_21,53.016666666666666,Green,Inbound to,19,2020-01-21,Evening
BRI_PAR50_2020_01_22,50.96666666666667,Green,Inbound to,19,2020-01-22,Evening
BRI_PAR50_2020_01_23,46.983333333333334,Green,Inbound to,18,2020-01-23,Evening
BRI_PAR50_2020_01_24,49.96666666666667,Green,Inbound to,18,2020-01-24,Evening
BRI_PAR50_2020_01_25,49.983333333333334,Green,Inbound to,20,2020-01-25,Evening
BRI_PAR50_2020_01_27,50.05,Green,Inbound to,19,2020-01-27,Evening
BRI_PAR50_2020_01_28,50.95,Green,Inbound to,19,2020-01-28,Evening
BRI_PAR50_2020_01_29,52.0,Green,Inbound to,19,2020-01-29,Evening
BRI_PAR50_2020_01_30,48.96666666666667,Green,Inbound to,19,2020-01-30,Evening
BRI_PAR50_2020_01_31,51.96666666666667,Green,Inbound to,19,2020-01-31,Evening
BRI_PAR50_2020_02_01,49.983333333333334,Green,Inbound to,21,2020-02-01,Night
BRI_PAR50_2020_02_03,52.0,Green,Inbound to,18,2020-02-03,Evening
BRI_PAR50_2020_02_04,51.03333333333333,Green,Inbound to,18,2020-02-04,Evening
BRI_PAR50_2020_02_05,49.03333333333333,Green,Inbound to,19,2020-02-05,Evening
BRI_PAR50_2020_02_06,53.03333333333333,Green,Inbound to,18,2020-02-06,Evening
BRI_PAR50_2020_02_07,51.983333333333334,Green,Inbound to,18,2020-02-07,Evening
BRI_PAR50_2020_02_08,55.96666666666667,Green,Inbound to,20,2020-02-08,Evening
BRI_PAR50_2020_02_10,45.983333333333334,Green,Inbound to,19,2020-02-10,Evening
BRI_PAR50_2020_02_12,46.916666666666664,Green,Inbound to,18,2020-02-12,Evening
BRI_PAR50_2020_02_13,51.983333333333334,Green,Inbound to,19,2020-02-13,Evening
BRI_PAR50_2020_02_14,48.016666666666666,Green,Inbound to,20,2020-02-14,Evening
BRI_PAR50_2020_02_15,51.96666666666667,Green,Inbound to,21,2020-02-15,Night
BRI_PAR50_2020_02_17,52.016666666666666,Green,Inbound to,17,2020-02-17,Evening
BRI_PAR50_2020_02_18,52.0,Green,Inbound to,19,2020-02-18,Evening
BRI_PAR50_2020_02_19,50.96666666666667,Green,Inbound to,18,2020-02-19,Evening
BRI_PAR50_2020_02_20,49.916666666666664,Green,Inbound to,18,2020-02-20,Evening
BRI_PAR50_2020_02_21,51.96666666666667,Green,Inbound to,18,2020-02-21,Evening
BRI_PAR50_2020_02_22,50.916666666666664,Green,Inbound to,20,2020-02-22,Evening
BRI_PAR50_2020_02_24,52.96666666666667,Green,Inbound to,18,2020-02-24,Evening
BRI_PAR50_2020_02_25,49.95,Green,Inbound to,18,2020-02-25,Evening
BRI_PAR50_2020_02_27,52.03333333333333,Green,Inbound to,20,2020-02-27,Evening
BRI_PAR50_2020_02_28,51.983333333333334,Green,Inbound to,19,2020-02-28,Evening
BRI_PAR50_2020_03_02,49.96666666666667,Green,Inbound to,18,2020-03-02,Evening
BRI_PAR50_2020_03_03,48.983333333333334,Green,Inbound to,20,2020-03-03,Evening
BRI_PAR50_2020_03_04,47.96666666666667,Green,Inbound to,20,2020-03-04,Evening
BRI_PAR50_2020_03_05,53.016666666666666,Green,Inbound to,18,2020-03-05,Evening
BRI_PAR50_2020_03_06,49.95,Green,Inbound to,20,2020-03-06,Evening
BRI_PAR50_2020_03_09,48.93333333333334,Green,Inbound to,19,2020-03-09,Evening
BRI_PAR50_2020_03_10,47.0,Green,Inbound to,20,2020-03-10,Evening
BRI_PAR50_2020_03_11,54.983333333333334,Green,Inbound to,16,2020-03-11,Midday
BRI_PAR50_2020_03_12,51.95,Green,Inbound to,18,2020-03-12,Evening
BRI_PAR50_2020_03_13,52.96666666666667,Green,Inbound to,18,2020-03-13,Evening
BRI_PAR50_2020_03_14,48.983333333333334,Green,Inbound to,20,2020-03-14,Evening
BRI_PAR50_2020_03_16,46.983333333333334,Green,Inbound to,20,2020-03-16,Evening
BRI_PAR50_2020_03_18,49.0,Green,Inbound to,18,2020-03-18,Evening
BRI_PAR50_2020_03_19,49.96666666666667,Green,Inbound to,18,2020-03-19,Evening
BRI_PAR50_2020_03_20,46.95,Green,Inbound to,18,2020-03-20,Evening
BRI_PAR51_2020_01_20,53.96666666666667,Green,Inbound to,19,2020-01-20,Evening
BRI_PAR51_2020_01_21,49.016666666666666,Green,Inbound to,19,2020-01-21,Evening
BRI_PAR51_2020_01_22,50.95,Green,Inbound to,19,2020-01-22,Evening
BRI_PAR51_2020_01_23,48.95,Green,Inbound to,18,2020-01-23,Evening
BRI_PAR51_2020_01_24,53.95,Green,Inbound to,18,2020-01-24,Evening
BRI_PAR51_2020_01_25,49.96666666666667,Green,Inbound to,21,2020-01-25,Night
BRI_PAR51_2020_01_27,51.016666666666666,Green,Inbound to,20,2020-01-27,Evening
BRI_PAR51_2020_01_28,52.983333333333334,Green,Inbound to,19,2020-01-28,Evening
BRI_PAR51_2020_01_29,50.983333333333334,Green,Inbound to,19,2020-01-29,Evening
BRI_PAR51_2020_01_30,49.96666666666667,Green,Inbound to,19,2020-01-30,Evening
BRI_PAR51_2020_01_31,49.983333333333334,Green,Inbound to,19,2020-01-31,Evening
BRI_PAR51_2020_02_01,50.0,Green,Inbound to,21,2020-02-01,Night
BRI_PAR51_2020_02_03,49.016666666666666,Green,Inbound to,18,2020-02-03,Evening
BRI_PAR51_2020_02_04,51.983333333333334,Green,Inbound to,18,2020-02-04,Evening
BRI_PAR51_2020_02_05,50.0,Green,Inbound to,19,2020-02-05,Evening
BRI_PAR51_2020_02_06,49.983333333333334,Green,Inbound to,19,2020-02-06,Evening
BRI_PAR51_2020_02_07,51.96666666666667,Green,Inbound to,18,2020-02-07,Evening
BRI_PAR51_2020_02_08,51.983333333333334,Green,Inbound to,20,2020-02-08,Evening
BRI_PAR51_2020_02_10,47.983333333333334,Green,Inbound to,19,2020-02-10,Evening
BRI_PAR51_2020_02_12,55.016666666666666,Green,Inbound to,19,2020-02-12,Evening
BRI_PAR51_2020_02_13,48.96666666666667,Green,Inbound to,19,2020-02-13,Evening
BRI_PAR51_2020_02_15,52.03333333333333,Green,Inbound to,21,2020-02-15,Night
BRI_PAR51_2020_02_17,52.0,Green,Inbound to,18,2020-02-17,Evening
BRI_PAR51_2020_02_18,48.983333333333334,Green,Inbound to,19,2020-02-18,Evening
BRI_PAR51_2020_02_19,53.9,Green,Inbound to,18,2020-02-19,Evening
BRI_PAR51_2020_02_20,48.96666666666667,Green,Inbound to,19,2020-02-20,Evening
BRI_PAR51_2020_02_21,61.96666666666667,Green,Inbound to,19,2020-02-21,Evening
BRI_PAR51_2020_02_22,48.96666666666667,Green,Inbound to,20,2020-02-22,Evening
